           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]      Area [mm^2]
       -4.3810047        3.1101985        -29.47379       -6.6806397       -1.5059907      -0.14231467      -0.29838952        5.5147157        5.0692339        1.1523205
        -5.757027        4.7805483       -29.008943        -2.276134     -0.008137852       -0.3025347      -0.35647932        5.2959681        4.6138067        1.1523995
       -4.0122675        3.5732682        -29.47379       -6.7773209       -1.5137345      -0.32214782      -0.38258022        5.1435275         4.662426        1.1523199
       -5.1961862         5.384854       -29.008943       -2.2327108      0.049161196      -0.99096489      -0.94415057         4.855442        4.1414347        1.1524001
       -3.5948269        3.9929633        -29.47379       -6.8785591       -1.5193408      -0.50859934      -0.46765745          4.69099        4.1892238        1.1523205
       -4.5722706        5.9237949       -29.008943       -2.3820443     -0.085720599       -1.4849049       -1.3557416         4.321465        3.6330781        1.1523997
         -3.13375        4.3641894        -29.47379       -6.9659286       -1.5199008      -0.65508574      -0.52761757        4.1408672         3.645128        1.1523203
        -3.892854        6.3908289       -29.008943       -2.4963303     -0.041644126       -1.6762323       -1.5122744        3.8192511        3.2791595        1.1523998
       -2.6346335        4.6824399        -29.47379       -7.0076928       -1.5059867      -0.68039495      -0.52802581        3.4624431        3.0456367        1.1523203
       -3.1661832        6.7802868       -29.008943       -2.5644064      0.082106948       -1.6042409        -1.447556        3.0865016        2.6793435        1.1523998
       -2.1035362         4.943852        -29.47379       -7.0676193       -1.4988171      -0.61219567      -0.49025816        2.7164063        2.4134939        1.1523203
       -2.4010794        7.0874411       -29.008943       -2.7097297       0.08314079       -1.3446825        -1.217755        2.2550659        1.9508255        1.1523996
       -1.5469048        5.1452524        -29.47379       -7.1075058       -1.4893095      -0.50062835      -0.41715157        1.9666207        1.7611769        1.1523201
       -1.6068297        7.3085636       -29.008943       -2.8572879    7.5995922e-06      -0.96520698      -0.89195246         1.492559        1.3126295        1.1523999
      -0.97149612        5.2841964        -29.47379       -7.0776215       -1.4660985      -0.34033102      -0.28983879        1.2155488        1.0945127        1.1523204
      -0.79307525        7.4409699       -29.008943       -2.9200876     -0.053222746      -0.51240182      -0.48977667       0.71223301       0.63190591        1.1523997
      -0.38429472        5.3589974        -29.47379       -7.0288477       -1.4445888      -0.14790156      -0.12665379       0.46457604       0.41916162        1.1523202
      0.030306066        7.4830532       -29.008943       -2.9221778     -0.050147206     -0.025845125      -0.03423804     -0.078510255      -0.07227239        1.1523999
       0.20757147        5.3687476        -29.47379       -7.0215769       -1.4414378      0.058316387      0.052067015       -0.2856324      -0.25933307        1.1523203
       0.85331949        7.4343022       -29.008943       -2.9450235     -0.061491549       0.45974845       0.42569858      -0.87205613      -0.77978361        1.1523996
       0.79691801        5.3133283        -29.47379       -7.0558987       -1.4566841       0.25923151       0.22512174       -1.0347307      -0.93548399        1.1523202
        1.6659747        7.2953089       -29.008943       -2.9807563     -0.085061938       0.91233754       0.83176851       -1.6605737       -1.4702606        1.1523998
         1.376591        5.1934125        -29.47379       -7.1238031        -1.488086       0.43603969       0.37162191       -1.7822721        -1.603793        1.1523201
        2.4584074        7.0677603       -29.008943       -2.7757227      0.037503272        1.2933497        1.1574886       -2.4360244         -2.12391        1.1523999
        1.9395542        5.0104557        -29.47379       -7.1259184       -1.5077851       0.57124352       0.47215372       -2.5272968       -2.2586873        1.1523205
        3.2209983        6.7544188       -29.008943       -2.5538812      0.098680943        1.5738213        1.3788319       -3.2095885       -2.7518394        1.1523999
        2.4789737        4.7666787        -29.47379       -7.0608301       -1.5133417       0.65272415       0.51538229       -3.2679489       -2.8944635        1.1523203
        3.9444907        6.3590878       -29.008943       -2.4383135      0.039370298        1.6975508        1.5180734       -4.0329394       -3.4722276        1.1523998
        2.9883019        4.4650407        -29.47379       -7.0012627       -1.5219679       0.68833542       0.53953487       -3.9901705       -3.5044506        1.1523203
        4.6201021         5.886566       -29.008943       -2.4315851      -0.14478561         1.538342        1.4348232       -4.5420752       -3.8869021        1.1523998
        3.4613561        4.1092031        -29.47379       -6.8822789       -1.5118434       0.59972709       0.51279718       -4.5965681       -4.0682096        1.1523203
         5.239632        5.3425894       -29.008943       -2.2266216     0.0016964674        1.0976505        1.0995426       -4.9471464       -4.2676287        1.1523994
        3.8923941        3.7034856        -29.47379       -6.7820454       -1.5072742        0.4062742       0.42447594       -5.0691342       -4.5646706        1.1523199
